Sno.,Model Name,Price,RAM,ROM,Battery Capacity,Camera,URL,Features
569,ROKEA R111,999,256 MB RAM,32 MB ROM,800 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/rokea-r111/p/itmf325739a33742?pid=MOBFHWASYK2MXAMG&lid=LSTMOBFHWASYK2MXAMGUL9QWL&marketplace=FLIPKART&srno=b_24_569&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBFHWASYK2MXAMG.SEARCH&ssid=03a7f95m8g0000001605235629219,256 MB RAM | 32 MB ROM | Expandable Upto 16 GB 3.66 cm (1.44 inch) Display 0.3MP Rear Camera 800 mAh Battery 1 year manufacturer warranty for device and 1 months manufacturer warranty for in-box accessories including batteries from the date of purchase
570,InFocus Hero Smart P1,999,32 MB RAM,32 MB ROM,1450 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/infocus-hero-smart-p1/p/itmexeads9vwgz5p?pid=MOBEXFX9RHWF3DT8&lid=LSTMOBEXFX9RHWF3DT8WRQQPH&marketplace=FLIPKART&srno=b_24_570&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBEXFX9RHWF3DT8.SEARCH&ssid=03a7f95m8g0000001605235629219,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 1450 mAh Battery 1 Year
571,Intex Eco 105vx,999,31 MB RAM,32 MB ROM,1050 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/intex-eco-105vx/p/itm5ba151381e16b?pid=MOBFWGGHB5CDBXQ4&lid=LSTMOBFWGGHB5CDBXQ41TA4HZ&marketplace=FLIPKART&srno=b_24_571&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBFWGGHB5CDBXQ4.SEARCH&ssid=03a7f95m8g0000001605235629219,31 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1050 mAh Battery 1 Years
572,Muphone M350,999,32 MB RAM,32 MB ROM,800 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/muphone-m350/p/itm2d76b7b94ee41?pid=MOBFNSZJHHSZYHUX&lid=LSTMOBFNSZJHHSZYHUXZDCOUH&marketplace=FLIPKART&srno=b_24_572&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBFNSZJHHSZYHUX.SEARCH&ssid=03a7f95m8g0000001605235629219,32 MB RAM | 32 MB ROM 3.66 cm (1.44 inch) Display 1.3MP Rear Camera 800 mAh Battery Domestic Warranty
573,Kechaoda K-55 Plus,999,512 MB RAM,32 MB ROM,850 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/kechaoda-k-55-plus/p/itmexfmc5trhjjxh?pid=MOBEXFMCC2G5HTFG&lid=LSTMOBEXFMCC2G5HTFG0OJNSW&marketplace=FLIPKART&srno=b_24_573&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBEXFMCC2G5HTFG.SEARCH&ssid=03a7f95m8g0000001605235629219,512 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) QVGA Display 0.3MP Rear Camera 850 mAh Battery 1 Year Brand Warranty
574,Muphone M350,999,32 MB RAM,32 MB ROM,800 mAh Battery,1.3MP Rear Camera,https://www.flipkart.com/muphone-m350/p/itm2d76b7b94ee41?pid=MOBFZHYWUBNMQZ9T&lid=LSTMOBFZHYWUBNMQZ9TMSYOA1&marketplace=FLIPKART&srno=b_24_574&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBFZHYWUBNMQZ9T.SEARCH&ssid=03a7f95m8g0000001605235629219,32 MB RAM | 32 MB ROM 3.66 cm (1.44 inch) Display 1.3MP Rear Camera 800 mAh Battery Domestic Warranty
575,Kechaoda K13,999,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/kechaoda-k13/p/itmfdh8kznxeu3za?pid=MOBFSVH5YEHQEKKT&lid=LSTMOBFSVH5YEHQEKKTIHVRBT&marketplace=FLIPKART&srno=b_24_575&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBFSVH5YEHQEKKT.SEARCH&ssid=03a7f95m8g0000001605235629219,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 10 Days Warranty
576,Ismart IS 205 Bull,999,32 MB RAM,64 MB ROM,2800 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/ismart-205-bull/p/itme20d533b841cf?pid=MOBFVV8EJJSQMHJZ&lid=LSTMOBFVV8EJJSQMHJZFCYZ43&marketplace=FLIPKART&srno=b_24_576&otracker=browse&fm=organic&iid=0c7c687e-e9a8-4ac3-a4ca-08004f61314a.MOBFVV8EJJSQMHJZ.SEARCH&ssid=03a7f95m8g0000001605235629219,32 MB RAM | 64 MB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2800 mAh Battery Three Month warranty other than breakage. Customer need to send the product to nearest service center   in case  there is no service center nearby the product should be send to company back for repair.
577,I Kall K18 NEW,999,32 MB RAM,64 MB ROM,2500 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/kall-k18-new/p/itmf5zzgqky55jyb?pid=MOBFSS28YWDWAUDS&lid=LSTMOBFSS28YWDWAUDSRJEBY7&marketplace=FLIPKART&srno=b_25_577&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFSS28YWDWAUDS.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 64 MB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2500 mAh Battery 1 Year Manufacturer warranty
578,Peace Super Slim,999,32 MB RAM,32 MB ROM,1400 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/peace-super-slim/p/itmeykbfxmubvxxg?pid=MOBEYJ4S7AFX8FXH&lid=LSTMOBEYJ4S7AFX8FXHH6SKQH&marketplace=FLIPKART&srno=b_25_578&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEYJ4S7AFX8FXH.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 1400 mAh Battery 1 Year
579,Jivi X570 Plus,1000,1 MB RAM,16 MB ROM,1800 mAh Battery,0.03MP; 0MP; 0.03MP Front Camera,https://www.flipkart.com/jivi-x570-plus/p/itm0526d346ed245?pid=MOBFJHV7HHVQYNW2&lid=LSTMOBFJHV7HHVQYNW23LY322&marketplace=FLIPKART&srno=b_25_579&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFJHV7HHVQYNW2.SEARCH&ssid=3mxu5z63280000001605235630612,1 MB RAM | 16 MB ROM | Expandable Upto 128 MB 4.57 cm (1.8 inch) QVGA Display 0.03MP + 0MP | 0.03MP Front Camera 1800 mAh Battery NA Processor 1 Year Manufacturer Warranty
580,Nokia Ta -1010/105,1000,4 MB RAM,4 MB ROM,800 mAh Battery,,https://www.flipkart.com/nokia-ta-1010-105/p/itm750fe85710fe5?pid=MOBEX428SN55RNUJ&lid=LSTMOBEX428SN55RNUJ77UW8S&marketplace=FLIPKART&srno=b_25_580&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEX428SN55RNUJ.SEARCH&ssid=3mxu5z63280000001605235630612,4 MB RAM | 4 MB ROM 4.57 cm (1.8 inch) Display 800 mAh Battery 12 Months
581,Itel it 2162,1000,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/itel-it-2162/p/itmfamgck4fgxddb?pid=MOBFAHRR9T7ZHNSQ&lid=LSTMOBFAHRR9T7ZHNSQEIDHOX&marketplace=FLIPKART&srno=b_25_581&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFAHRR9T7ZHNSQ.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM 4.57 cm (1.8 inch) QVGA Display 0.3MP Rear Camera 1000 mAh Battery Na Processor 12 Months Brand Warranty
582,Nokia 105,1000,4 MB RAM,4 MB ROM,800 mAh Battery,,https://www.flipkart.com/nokia-105/p/itmf8esk3upk7pfu?pid=MOBEXYPGFHCRNBUW&lid=LSTMOBEXYPGFHCRNBUWWAGETY&marketplace=FLIPKART&srno=b_25_582&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEXYPGFHCRNBUW.SEARCH&ssid=3mxu5z63280000001605235630612,4 MB RAM | 4 MB ROM 4.57 cm (1.8 inch) Display 800 mAh Battery 12 Months
583,Micromax X1i Power,1029,32 MB RAM,32 MB ROM,1750 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/micromax-x1i-power/p/itmf7fj33hdckr72?pid=MOBF7YTH67P42FPQ&lid=LSTMOBF7YTH67P42FPQHD3PEG&marketplace=FLIPKART&srno=b_25_583&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBF7YTH67P42FPQ.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 1750 mAh Battery 12 Months Brand Warranty
584,Lava A1 Josh,1029,4 MB RAM,1 KB ROM,800 mAh Battery,,https://www.flipkart.com/lava-a1-josh/p/itmfhknfzqnpf4ah?pid=MOBFGPWGWHVNKGUS&lid=LSTMOBFGPWGWHVNKGUSHUNDIW&marketplace=FLIPKART&srno=b_25_584&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFGPWGWHVNKGUS.SEARCH&ssid=3mxu5z63280000001605235630612,4 MB RAM | 1 KB ROM 4.57 cm (1.8 inch) QVGA Display 800 mAh Battery 1 Year replacement gurantee for phone and 6 months warranty for accessories in the box
585,Itel It 2190,1039,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera; 0MP Front Camera,https://www.flipkart.com/itel-it-2190/p/itmfc87mqtrz9ydh?pid=MOBFE558BAZVZZZU&lid=LSTMOBFE558BAZVZZZUFLZNFW&marketplace=FLIPKART&srno=b_25_585&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFE558BAZVZZZU.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) QVGA Display 0.3MP Rear Camera | 0MP Front Camera 1000 mAh Battery 1 Year Brand Warranty
586,Micromax X388,1040,32 MB RAM,32 MB ROM,2500 mAh Battery,0.03MP Rear Camera,https://www.flipkart.com/micromax-x388/p/itm0f3a2c786f050?pid=MOBFRF2HZKVFQHZT&lid=LSTMOBFRF2HZKVFQHZTEH9ZMH&marketplace=FLIPKART&srno=b_25_586&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFRF2HZKVFQHZT.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 0.03MP Rear Camera 2500 mAh Battery 1 Year Product and 6 Month Accessories
587,Karbonn K24 Plus,1044,NaN,32 MB ROM,1800 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/karbonn-k24-plus/p/itmegyrkzwsb8ky8?pid=MOBEGYRKHF6DUC4W&lid=LSTMOBEGYRKHF6DUC4WBFBOZQ&marketplace=FLIPKART&srno=b_25_587&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEGYRKHF6DUC4W.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB ROM | Expandable Upto 8 GB 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 1800 mAh Battery 1 Year Manufacturer Warranty
588,Ziox PEARL,1044,1 MB RAM,10 MB ROM,2500 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/ziox-pearl/p/itm3eeba2c835893?pid=MOBFV6TNGES48GPE&lid=LSTMOBFV6TNGES48GPE0EHXVE&marketplace=FLIPKART&srno=b_25_588&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFV6TNGES48GPE.SEARCH&ssid=3mxu5z63280000001605235630612,1 MB RAM | 10 MB ROM 6.1 cm (2.4 inch) Display 0.3MP Rear Camera 2500 mAh Battery 12 MONTH
589,Itel It 2190,1045,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera; 0MP Front Camera,https://www.flipkart.com/itel-it-2190/p/itmfc87mqtrz9ydh?pid=MOBFE558VW4KBN8Z&lid=LSTMOBFE558VW4KBN8ZFKOSVJ&marketplace=FLIPKART&srno=b_25_589&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFE558VW4KBN8Z.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) QVGA Display 0.3MP Rear Camera | 0MP Front Camera 1000 mAh Battery 1 Year Brand Warranty
590,Intex Eco Selfie 2,1045,NaN,34 MB ROM,800 mAh Battery,0.08MP Rear Camera,https://www.flipkart.com/intex-eco-selfie-2/p/itmf5bebxvdzshnq?pid=MOBF5BG6SBEVGDV2&lid=LSTMOBF5BG6SBEVGDV2RIAEVE&marketplace=FLIPKART&srno=b_25_590&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBF5BG6SBEVGDV2.SEARCH&ssid=3mxu5z63280000001605235630612,34 MB ROM 4.57 cm (1.8 inch) Quarter QVGA Display 0.08MP Rear Camera 800 mAh Battery 1 Year Warranty
591,Itel Muzik110,1049,4 MB RAM,5 MB ROM,1900 mAh Battery,0.8MP Rear Camera,https://www.flipkart.com/itel-muzik110/p/itmb160b69de42aa?pid=MOBFURYX3RYYHBZW&lid=LSTMOBFURYX3RYYHBZWQWODYB&marketplace=FLIPKART&srno=b_25_591&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFURYX3RYYHBZW.SEARCH&ssid=3mxu5z63280000001605235630612,4 MB RAM | 5 MB ROM 4.57 cm (1.8 inch) QVGA Display 0.8MP Rear Camera 1900 mAh Battery 1MHz Processor 1 Year Brand Warranty
592,Kechaoda The Music House,1049,256 MB RAM,256 MB ROM,700 mAh Battery,,https://www.flipkart.com/kechaoda-music-house/p/itmepyr2bh69cyhw?pid=MOBEPYR2PDZ8GBCY&lid=LSTMOBEPYR2PDZ8GBCY5E8I84&marketplace=FLIPKART&srno=b_25_592&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEPYR2PDZ8GBCY.SEARCH&ssid=3mxu5z63280000001605235630612,256 MB RAM | 256 MB ROM 6.2 cm (2.44 inch) Display 700 mAh Battery 1 Year Manufacturer Warranty
593,Itel IT2192,1049,NaN,0 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/itel-it2192/p/itm5fa31090684ef?pid=MOBFWJC7RAD9KRQA&lid=LSTMOBFWJC7RAD9KRQARGUFLQ&marketplace=FLIPKART&srno=b_25_593&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFWJC7RAD9KRQA.SEARCH&ssid=3mxu5z63280000001605235630612,0 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year
594,ziox Z251,1049,32 MB RAM,32 MB ROM,1800 mAh Battery,0.03MP Rear Camera,https://www.flipkart.com/ziox-z251/p/itmb2a30bb4fc7d7?pid=MOBFMQEJJKCHTQGF&lid=LSTMOBFMQEJJKCHTQGFMFKJGX&marketplace=FLIPKART&srno=b_25_594&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFMQEJJKCHTQGF.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM 6.1 cm (2.4 inch) Display 0.03MP Rear Camera 1800 mAh Battery One Year manufecturing Warranty
595,Kechaoda K116,1049,256 MB RAM,32 GB ROM,400 mAh Battery,,https://www.flipkart.com/kechaoda-k116/p/itmevt7z5thgxzen?pid=MOBEQKABXDG5WHMJ&lid=LSTMOBEQKABXDG5WHMJL2D2JX&marketplace=FLIPKART&srno=b_25_595&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEQKABXDG5WHMJ.SEARCH&ssid=3mxu5z63280000001605235630612,256 MB RAM | 32 GB ROM 3.66 cm (1.44 inch) Display 400 mAh Battery 0 0 0 0 Processor Processor 2 year warranty
596,Forme Duos 1900,1049,32 MB RAM,32 MB ROM,1900 mAh Battery,0.3MP; 0.3MP,https://www.flipkart.com/forme-duos-1900/p/itm0e09d909705fa?pid=MOBFXESYMGQNPKDG&lid=LSTMOBFXESYMGQNPKDGPEKTTS&marketplace=FLIPKART&srno=b_25_596&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBFXESYMGQNPKDG.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB 7.11 cm (2.8 inch) QVGA Display 0.3MP + 0.3MP 1900 mAh Battery NA Processor 1 Year Manufacturer Warranty on Handset and 6 Months on Accessories
597,Kechaoda K116,1049,32 MB RAM,NaN,600 mAh Battery,,https://www.flipkart.com/kechaoda-k116/p/itmevt7z5thgxzen?pid=MOBET5ZZHCH8BNNJ&lid=LSTMOBET5ZZHCH8BNNJQQDUMR&marketplace=FLIPKART&srno=b_25_597&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBET5ZZHCH8BNNJ.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM 3.66 cm (1.44 inch) Display 600 mAh Battery 0 0 0 0 Processor Processor 1 Year Manufacturer Warranty
598,Kechaoda K116,1049,32 MB RAM,NaN,600 mAh Battery,,https://www.flipkart.com/kechaoda-k116/p/itmehepfxchwr4yt?pid=MOBEHEPF2EMZ6JKH&lid=LSTMOBEHEPF2EMZ6JKHAM4P9M&marketplace=FLIPKART&srno=b_25_598&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEHEPF2EMZ6JKH.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM 3.66 cm (1.44 inch) Display 600 mAh Battery 0 0 0 0 Processor Processor 1 Year Manufacturer Warranty
599,Kechaoda K66 Plus,1049,32 MB RAM,32 MB ROM,850 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/kechaoda-k66-plus/p/itmffy7kgtuzyync?pid=MOBEWGJXCWRDUF5W&lid=LSTMOBEWGJXCWRDUF5WG4HWEE&marketplace=FLIPKART&srno=b_25_599&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEWGJXCWRDUF5W.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) QVGA Display 0.3MP Rear Camera 850 mAh Battery 1 month
600,Kechaoda K66 The Music House 4,1049,32 MB RAM,64 MB ROM,700 mAh Battery,,https://www.flipkart.com/kechaoda-k66-music-house-4/p/itmeqggwfcevx2ef?pid=MOBEQGGQBSJDPZYC&lid=LSTMOBEQGGQBSJDPZYC4YWR8P&marketplace=FLIPKART&srno=b_25_600&otracker=browse&fm=organic&iid=1e5ceaf4-4c57-4198-ad6e-5c320d8dc786.MOBEQGGQBSJDPZYC.SEARCH&ssid=3mxu5z63280000001605235630612,32 MB RAM | 64 MB ROM 3.66 cm (1.44 inch) Display 700 mAh Battery 0 0 0 0MHz Processor 1 year brand Service Center Warranty
601,Kechaoda The Music House,1049,256 MB RAM,256 MB ROM,700 mAh Battery,,https://www.flipkart.com/kechaoda-music-house/p/itmepyr2bh69cyhw?pid=MOBEPYR2PDZ8GBCY&lid=LSTMOBEPYR2PDZ8GBCY5E8I84&marketplace=FLIPKART&srno=b_26_601&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBEPYR2PDZ8GBCY.SEARCH&ssid=1nzke8vur40000001605235632212,256 MB RAM | 256 MB ROM 6.2 cm (2.44 inch) Display 700 mAh Battery 1 Year Manufacturer Warranty
602,Itel IT2192,1049,NaN,0 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/itel-it2192/p/itm5fa31090684ef?pid=MOBFWJC7RAD9KRQA&lid=LSTMOBFWJC7RAD9KRQARGUFLQ&marketplace=FLIPKART&srno=b_26_602&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBFWJC7RAD9KRQA.SEARCH&ssid=1nzke8vur40000001605235632212,0 MB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year
603,Kechaoda K66 Plus,1049,32 MB RAM,32 MB ROM,850 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/kechaoda-k66-plus/p/itmffy7kgtuzyync?pid=MOBEWGJXCWRDUF5W&lid=LSTMOBEWGJXCWRDUF5WG4HWEE&marketplace=FLIPKART&srno=b_26_603&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBEWGJXCWRDUF5W.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) QVGA Display 0.3MP Rear Camera 850 mAh Battery 1 month
604,Kechaoda K66 The Music House 4,1049,32 MB RAM,64 MB ROM,700 mAh Battery,,https://www.flipkart.com/kechaoda-k66-music-house-4/p/itmeqggwfcevx2ef?pid=MOBEQGGQBSJDPZYC&lid=LSTMOBEQGGQBSJDPZYC4YWR8P&marketplace=FLIPKART&srno=b_26_604&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBEQGGQBSJDPZYC.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 64 MB ROM 3.66 cm (1.44 inch) Display 700 mAh Battery 0 0 0 0MHz Processor 1 year brand Service Center Warranty
605,Micromax X1i-2017,1050,NaN,32 MB ROM,1300 mAh Battery,0.8MP Rear Camera,https://www.flipkart.com/micromax-x1i-2017/p/itmeuyd72myp7kyw?pid=MOBEUHEWD5H8HFQY&lid=LSTMOBEUHEWD5H8HFQYRWRUZN&marketplace=FLIPKART&srno=b_26_605&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBEUHEWD5H8HFQY.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB ROM | Expandable Upto 8 GB 6.1 cm (2.4 inch) QVGA Display 0.8MP Rear Camera 1300 mAh Battery Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
606,Itel It 2160,1050,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/itel-it-2160/p/itmf8htdqhshw6ep?pid=MOBF8HTDRWD3DPK5&lid=LSTMOBF8HTDRWD3DPK59XJAZK&marketplace=FLIPKART&srno=b_26_606&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBF8HTDRWD3DPK5.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 32 MB ROM | Expandable Upto 32 MB 4.57 cm (1.8 inch) HQVGA Display 0.3MP Rear Camera 1000 mAh Battery No Processor 1 Year Warranty
607,InFocus Star,1050,32 MB RAM,32 GB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/infocus-star/p/itm7c3b5e0f6b67f?pid=MOBFT59UZMYTAY2Z&lid=LSTMOBFT59UZMYTAY2ZTX2MO2&marketplace=FLIPKART&srno=b_26_607&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBFT59UZMYTAY2Z.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 32 GB ROM 4.57 cm (1.8 inch) Display 0.3MP Rear Camera 1000 mAh Battery 1 Year Manufacturer Warranty
608,Micromax X380,1050,32 MB RAM,32 MB ROM,2500 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/micromax-x380/p/itmd58c9eb2b4efa?pid=MOBFGGXXFBTJYGZG&lid=LSTMOBFGGXXFBTJYGZGBEIXRH&marketplace=FLIPKART&srno=b_26_608&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBFGGXXFBTJYGZG.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 0.3MP Rear Camera 2500 mAh Battery 12 Month Warranty
609,Itel It2171,1052,32 MB RAM,32 MB ROM,1000 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/itel-it2171/p/itmffygvnzbzeu6b?pid=MOBFFYC7NDFUES5H&lid=LSTMOBFFYC7NDFUES5HGSE34S&marketplace=FLIPKART&srno=b_26_609&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBFFYC7NDFUES5H.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB 4.57 cm (1.8 inch) Quarter QVGA Display 0.3MP Rear Camera 1000 mAh Battery 100 Days Replacement Warranty  1 year warranty for Handset & 6 Months Warranty for Accessories
610,Kechaoda K28,1057,32 MB RAM,64 MB ROM,1700 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/kechaoda-k28/p/itmf3pnaabkfegeg?pid=MOBF3MH8GRZH2EDM&lid=LSTMOBF3MH8GRZH2EDMB0CLGY&marketplace=FLIPKART&srno=b_26_610&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBF3MH8GRZH2EDM.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB 6.1 cm (2.4 inch) QVGA Display 0.3MP Rear Camera 1700 mAh Battery 1 Year Manufacturer Warranty
611,Micromax X516,1075,32 MB RAM,32 MB ROM,1750 mAh Battery,0.3MP Rear Camera,https://www.flipkart.com/micromax-x516/p/itm9cff7498ae675?pid=MOBFJE7CEGX85SJZ&lid=LSTMOBFJE7CEGX85SJZZNJIZJ&marketplace=FLIPKART&srno=b_26_611&otracker=browse&fm=organic&iid=96f91c24-0e1f-4fac-b3d9-8407106d1d6c.MOBFJE7CEGX85SJZ.SEARCH&ssid=1nzke8vur40000001605235632212,32 MB RAM | 32 MB ROM 4.5 cm (1.77 inch) Display 0.3MP Rear Camera 1750 mAh Battery 1 Year Product and 6 Month Accessories  Manufacturer Warranty  Repair or Replacement  Manufacture Defect  Liquid or Damaged
